"","Proveedor","TrafDate","RushHour","TrafIntNal","TrafNAPCo","TrafAcuer","TrafLocal","TrafTotal"
"3277","HVTV","2021-06-23","18:00",0,0,36477,23312,821188
"3278","HVTV","2021-06-24","18:00",0,0,38205,23605,860652
"3279","HVTV","2021-06-25","18:00",0,0,37732,23687,866160
"3280","HVTV","2021-06-26","18:00",0,0,36310,23368,858654
"3281","HVTV","2021-06-27","18:00",0,0,38475,24420,888958
"3282","HVTV","2021-06-28","18:00",0,0,40842,24744,852562
"3283","HVTV","2021-06-29","18:00",0,0,38425,23878,849085
"3284","HVTV","2021-06-30","18:00",0,0,37413,22884,833792
"3285","HVTV","2021-07-01","18:00",0,0,35586,22027,798908
"3286","HVTV","2021-07-02","18:00",0,0,35946,21601,786639
"3287","HVTV","2021-07-03","18:00",0,0,34038,21051,756302
"3288","HVTV","2021-07-04","18:00",0,0,35059,21507,780030
"3289","HVTV","2021-07-05","18:00",0,0,37759,23090,829537
"3290","HVTV","2021-07-06","18:00",0,0,38187,23413,786661
"3291","HVTV","2021-07-07","18:00",0,0,37201,22293,821750
"3292","HVTV","2021-07-08","18:00",0,0,37426,22811,825476
"3293","HVTV","2021-07-09","18:00",0,0,35653,22131,832453
"3294","HVTV","2021-07-10","18:00",0,0,35037,21748,831902
"3295","HVTV","2021-07-11","18:00",0,0,35226,23636,839764
"3296","HVTV","2021-07-12","18:00",0,0,36333,21694,820573
"3297","HVTV","2021-07-13","18:00",0,0,37759,22965,840909
"3298","MOVISTAR","2020-03-30","21:00",243192,28056,0,433498,11057536
"3299","MOVISTAR","2020-03-31","21:00",250370,24661,0,426019,11239411
"3300","MOVISTAR","2020-04-01","20:00",250718,30779,0,434892,11157959
"3301","MOVISTAR","2020-04-02","20:00",249028,28062,0,440210,11342813
"3302","MOVISTAR","2020-04-03","21:00",267815,27666,0,456462,11863900
"3303","MOVISTAR","2020-04-04","21:00",270501,28119,0,468756,11923299
"3304","MOVISTAR","2020-04-05","21:00",263711,28116,0,456254,11824295
"3305","MOVISTAR","2020-04-06","21:00",243829,27045,0,425025,11108410
"3306","MOVISTAR","2020-04-07","20:00",255193,27247,0,433763,11371066
"3307","MOVISTAR","2020-04-08","20:00",255888,27822,0,430765,11626074
"3308","MOVISTAR","2020-04-09","21:00",261909,27486,0,444977,11439880
"3309","MOVISTAR","2020-04-10","21:00",256839,26774,0,449382,11558681
"3310","MOVISTAR","2020-04-11","21:00",260819,27413,0,451142,11488131
"3311","MOVISTAR","2020-04-12","18:00",254564,27271,0,466559,11611740
"3312","MOVISTAR","2020-04-13","21:00",239110,27134,0,409800,10813131
"3313","MOVISTAR","2020-04-14","20:00",241915,28100,0,413333,10888490
"3314","MOVISTAR","2020-04-15","19:00",245478,27435,0,424585,11159799
"3315","MOVISTAR","2020-04-16","19:00",250822,27830,0,422180,11148023
"3316","MOVISTAR","2020-04-17","21:00",246458,27365,0,431878,11257127
"3317","MOVISTAR","2020-04-18","21:00",261904,25021,0,468572,11802685
"3318","MOVISTAR","2020-04-19","17:00",253417,26469,0,443123,11629041
"3319","MOVISTAR","2020-04-20","21:00",231034,26721,0,411378,10860151
"3320","MOVISTAR","2020-04-21","20:00",243711,27023,0,420345,11056985
"3321","MOVISTAR","2020-04-22","19:00",242593,27218,0,420345,10980890
"3322","MOVISTAR","2020-04-23","20:00",242179,26985,0,420383,10944517
"3323","MOVISTAR","2020-04-24","20:00",238523,28060,0,445233,11304061
"3324","MOVISTAR","2020-04-25","21:00",245415,27476,0,481865,11790390
"3325","MOVISTAR","2020-04-26","18:00",237398,26806,0,462705,11658660
"3326","MOVISTAR","2020-04-27","20:00",226698,27422,0,424782,10918710
"3327","MOVISTAR","2020-04-28","20:00",226834,28468,0,432014,10891227
"3328","MOVISTAR","2020-04-29","20:00",242104,28096,0,434431,11304882
"3329","MOVISTAR","2020-04-30","19:00",244307,25855,0,435945,11263342
"3330","MOVISTAR","2020-05-01","21:00",255813,25715,0,486395,11779918
"3331","MOVISTAR","2020-05-02","21:00",246672,24627,0,490218,11846885
"3332","MOVISTAR","2020-05-03","21:00",237511,24625,0,473488,11799729
"3333","MOVISTAR","2020-05-04","20:00",222093,30748,0,427915,10799244
"3334","MOVISTAR","2020-05-05","20:00",228014,30121,0,422007,10902398
"3335","MOVISTAR","2020-05-06","19:00",229502,28833,0,424063,10879342
"3336","MOVISTAR","2020-05-07","19:00",229533,29293,0,429402,10976340
"3337","MOVISTAR","2020-05-08","20:00",235741,30322,0,434955,11094874
"3338","MOVISTAR","2020-05-09","21:00",232858,28277,0,476456,11499517
"3339","MOVISTAR","2020-05-10","21:00",224686,27138,0,447084,11443261
"3340","MOVISTAR","2020-05-11","20:00",226897,27102,0,417688,10649117
"3341","MOVISTAR","2020-05-12","20:00",236065,29830,0,426570,10903177
"3342","MOVISTAR","2020-05-13","20:00",241634,28818,0,426652,10982123
"3343","MOVISTAR","2020-05-14","20:00",250681,35358,0,406136,11248137
"3344","MOVISTAR","2020-05-15","20:00",248094,36722,0,436112,11636458
"3345","MOVISTAR","2020-05-16","21:00",252192,32142,0,471747,11859598
"3346","MOVISTAR","2020-05-17","21:00",240831,31301,0,468140,11851591
"3347","MOVISTAR","2020-05-18","20:00",232435,32195,0,424507,10956982
"3348","MOVISTAR","2020-05-19","20:00",244200,31580,0,430959,11342362
"3349","MOVISTAR","2020-05-20","20:00",239821,32727,0,420093,11151799
"3350","MOVISTAR","2020-05-21","20:00",240454,29684,0,419454,11059245
"3351","MOVISTAR","2020-05-22","20:00",251898,29612,0,413052,11025725
"3352","MOVISTAR","2020-05-23","21:00",252700,28328,0,453058,11296659
"3353","MOVISTAR","2020-05-24","21:00",246167,28354,0,458874,11549794
"3354","MOVISTAR","2020-05-25","20:00",232181,28138,0,446301,11145142
"3355","MOVISTAR","2020-05-26","20:00",240094,28865,0,417309,10896903
"3356","MOVISTAR","2020-05-27","20:00",237539,31200,0,415261,10807620
"3357","MOVISTAR","2020-05-28","19:00",228367,31251,0,420258,10885219
"3358","MOVISTAR","2020-05-29","21:00",215008,33675,0,436649,10898577
"3359","MOVISTAR","2020-05-30","21:00",220048,34243,0,488439,11351978
"3360","MOVISTAR","2020-05-31","20:00",212966,32754,0,467709,11264289
"3361","MOVISTAR","2020-06-01","20:00",212060,33787,0,416949,10468324
"3362","MOVISTAR","2020-06-02","20:00",215731,32785,0,416688,10599245
"3363","MOVISTAR","2020-06-03","20:00",222463,34354,0,433558,10969344
"3364","MOVISTAR","2020-06-04","20:00",225835,32136,0,427981,10892066
"3365","MOVISTAR","2020-06-05","21:00",213682,32308,0,430990,10923989
"3366","MOVISTAR","2020-06-06","21:00",220957,29979,0,463853,10959675
"3367","MOVISTAR","2020-06-07","20:00",216771,28681,0,467019,11195901
"3368","MOVISTAR","2020-06-08","20:00",212637,30412,0,424460,10545217
"3369","MOVISTAR","2020-06-09","20:00",217247,32520,0,432318,10789137
"3370","MOVISTAR","2020-06-10","20:00",223499,33017,0,427355,10915084
"3371","MOVISTAR","2020-06-11","20:00",236925,34458,0,439178,11573691
"3372","MOVISTAR","2020-06-12","20:00",232181,34418,0,433342,11428700
"3373","MOVISTAR","2020-06-13","21:00",222741,34597,0,471352,11148103
"3374","MOVISTAR","2020-06-14","21:00",219779,35269,0,478606,11519622
"3375","MOVISTAR","2020-06-15","21:00",223441,34431,0,477588,11312460
"3376","MOVISTAR","2020-06-16","21:00",214717,33496,0,427258,10850696
"3377","MOVISTAR","2020-06-17","20:00",217387,36333,0,436926,11242646
"3378","MOVISTAR","2020-06-18","20:00",207683,35915,0,442979,11017453
"3379","MOVISTAR","2020-06-19","21:00",224294,31837,0,452049,11181871
"3380","MOVISTAR","2020-06-20","21:00",222584,33902,0,494860,11424409
"3381","MOVISTAR","2020-06-21","21:00",175731,35676,0,506529,11312857
"3382","MOVISTAR","2020-06-22","20:00",192529,33734,0,529711,11449209
"3383","MOVISTAR","2020-06-23","20:00",184366,35310,0,469747,11159070
"3384","MOVISTAR","2020-06-24","21:00",203284,33411,0,448086,10429232
"3385","MOVISTAR","2020-06-25","20:00",186551,33651,0,478014,10967086
"3386","MOVISTAR","2020-06-26","21:00",185143,32489,0,469566,11001427
"3387","MOVISTAR","2020-06-27","21:00",185600,32705,0,517744,11233707
"3388","MOVISTAR","2020-06-28","21:00",192234,31715,0,536424,11753949
"3389","MOVISTAR","2020-06-29","21:00",190995,31802,0,529147,11437546
"3390","MOVISTAR","2020-06-30","21:00",203100,32619,0,472567,11354809
"3391","MOVISTAR","2020-07-01","20:00",193155,30610,0,478575,11148931
"3392","MOVISTAR","2020-07-02","20:00",194253,23008,0,472631,10946125
"3393","MOVISTAR","2020-07-03","20:00",187802,22821,0,467534,10850114
"3394","MOVISTAR","2020-07-04","21:00",187865,32026,0,532888,11229878
"3395","MOVISTAR","2020-07-05","21:00",181770,31280,0,540211,11467444
"3396","MOVISTAR","2020-07-06","21:00",175446,32126,0,492002,10839724
"3397","MOVISTAR","2020-07-07","20:00",188396,30337,0,485931,11019198
"3398","MOVISTAR","2020-07-08","20:00",185878,31738,0,486378,11003078
"3399","MOVISTAR","2020-07-09","20:00",180559,33707,0,492874,11007100
"3400","MOVISTAR","2020-07-10","21:00",180656,32342,0,504193,11233021
"3401","MOVISTAR","2020-07-11","21:00",190601,33573,0,548459,11610032
"3402","MOVISTAR","2020-07-12","21:00",183718,32947,0,542772,11775235
"3403","MOVISTAR","2020-07-13","20:00",193898,21831,0,500785,11151661
"3404","MOVISTAR","2020-07-14","20:00",202794,23752,0,497900,11278888
"3405","MOVISTAR","2020-07-15","20:00",198464,34006,0,500129,11549948
"3406","MOVISTAR","2020-07-16","20:00",202239,33532,0,508318,11756712
"3407","MOVISTAR","2020-07-17","21:00",196712,31458,0,524126,11807579
"3408","MOVISTAR","2020-07-18","21:00",210980,32084,0,571679,12160415
"3409","MOVISTAR","2020-07-19","21:00",206754,33131,0,598564,12754875
"3410","MOVISTAR","2020-07-20","21:00",232975,32689,0,582927,12843809
"3411","MOVISTAR","2020-07-21","20:00",198540,33576,0,539193,12105250
"3412","MOVISTAR","2020-07-22","20:00",200632,33274,0,542569,12005443
"3413","MOVISTAR","2020-07-23","20:00",220914,33604,0,534503,12130446
"3414","MOVISTAR","2020-07-24","20:00",203281,33129,0,561062,12419406
"3415","MOVISTAR","2020-07-25","21:00",213453,33103,0,592660,12749620
"3416","MOVISTAR","2020-07-26","20:00",209085,33442,0,593720,12961380
"3417","MOVISTAR","2020-07-27","20:00",200611,31841,0,538536,11888752
"3418","MOVISTAR","2020-07-28","20:00",203814,33202,0,534854,12028101
"3419","MOVISTAR","2020-07-29","20:00",208471,33966,0,538604,12136460
"3420","MOVISTAR","2020-07-30","20:00",207286,33556,0,538655,12085443
"3421","MOVISTAR","2020-07-31","20:00",202246,33726,0,522797,11984201
"3422","MOVISTAR","2020-08-01","21:00",205265,31954,0,571129,12170325
"3423","MOVISTAR","2020-08-02","21:00",202105,30588,0,577131,12458815
"3424","MOVISTAR","2020-08-03","20:00",210362,33743,0,536168,11908686
"3425","MOVISTAR","2020-08-04","20:00",207883,33695,0,531463,12028946
"3426","MOVISTAR","2020-08-05","20:00",224222,24640,0,532984,12223298
"3427","MOVISTAR","2020-08-06","20:00",215183,27008,0,545154,12058938
"3428","MOVISTAR","2020-08-07","21:00",216474,25213,0,590975,12712775
"3429","MOVISTAR","2020-08-08","21:00",208700,24177,0,585610,12462580
"3430","MOVISTAR","2020-08-09","20:00",204398,24691,0,580746,12700987
"3431","MOVISTAR","2020-08-10","20:00",201783,26081,0,536812,11700440
"3432","MOVISTAR","2020-08-11","20:00",208517,28116,0,540809,11895109
"3433","MOVISTAR","2020-08-12","20:00",206203,28649,0,534760,11946335
"3434","MOVISTAR","2020-08-13","20:00",210802,28975,0,537786,12053786
"3435","MOVISTAR","2020-08-14","20:00",203977,28347,0,535696,12034961
"3436","MOVISTAR","2020-08-15","21:00",206841,28110,0,587698,12597599
"3437","MOVISTAR","2020-08-16","21:00",205171,26653,0,603347,12807140
"3438","MOVISTAR","2020-08-17","20:00",214431,27977,0,598730,12585519
"3439","MOVISTAR","2020-08-18","20:00",206559,28065,0,536368,11905482
"3440","MOVISTAR","2020-08-19","20:00",218550,29471,0,560227,12021596
"3441","MOVISTAR","2020-08-20","20:00",206091,28494,0,554604,12066464
"3442","MOVISTAR","2020-08-21","20:00",205608,26745,0,555765,12145152
"3443","MOVISTAR","2020-08-22","21:00",200235,25182,0,589495,12322714
"3444","MOVISTAR","2020-08-23","20:00",196410,25066,0,602536,12509654
"3445","MOVISTAR","2020-08-24","20:00",194606,26337,0,536453,11646092
"3446","MOVISTAR","2020-08-25","20:00",206825,29321,0,539322,11885110
"3447","MOVISTAR","2020-08-26","20:00",226046,28409,0,519541,11744482
"3448","MOVISTAR","2020-08-27","20:00",211273,27473,0,549265,12613447
"3449","MOVISTAR","2020-08-28","20:00",199041,27099,0,543239,12166574
"3450","MOVISTAR","2020-08-29","21:00",194195,25811,0,588720,12174468
"3451","MOVISTAR","2020-08-30","21:00",195446,24855,0,602103,12373999
"3452","MOVISTAR","2020-08-31","20:00",196324,25360,0,535513,11627673
"3453","MOVISTAR","2020-09-01","20:00",204049,27393,0,522501,11666537
"3454","MOVISTAR","2020-09-02","20:00",195524,28175,7497,519856,11654194
"3455","MOVISTAR","2020-09-03","20:00",193059,27546,7741,508240,11633572
"3456","MOVISTAR","2020-09-04","20:00",201259,28986,7595,509847,11755517
"3457","MOVISTAR","2020-09-05","21:00",187862,23648,8048,525074,11346650
"3458","MOVISTAR","2020-09-06","21:00",193520,23857,8448,548294,11513184
"3459","MOVISTAR","2020-09-07","21:00",193662,25562,8086,509695,11286555
"3460","MOVISTAR","2020-09-08","20:00",209156,30622,7860,500785,11392307
"3461","MOVISTAR","2020-09-09","21:00",187457,24696,8146,509340,11457267
"3462","MOVISTAR","2020-09-10","21:00",195469,28963,9997,509590,11758235
"3463","MOVISTAR","2020-09-11","20:00",205138,21868,8308,510808,11623900
"3464","MOVISTAR","2020-09-12","21:00",190452,24154,8438,526472,11469372
"3465","MOVISTAR","2020-09-13","21:00",193341,24291,9124,550689,11523350
"3466","MOVISTAR","2020-09-14","21:00",189992,25477,8631,505534,11235774
"3467","MOVISTAR","2020-09-15","20:00",202230,27445,8478,500573,11515652
"3468","MOVISTAR","2020-09-16","20:00",208397,27733,8565,498310,11491155
"3469","MOVISTAR","2020-09-17","20:00",212030,27384,9104,496285,11607121
"3470","MOVISTAR","2020-09-18","21:00",198711,25925,8992,507389,11572811
"3471","MOVISTAR","2020-09-19","21:00",178333,25020,8480,499525,11118867
"3472","MOVISTAR","2020-09-20","21:00",189069,26280,9078,539157,11182737
"3473","MOVISTAR","2020-09-21","20:00",194341,26018,8980,513835,11350733
"3474","MOVISTAR","2020-09-22","20:00",194746,30345,8082,500132,11416336
"3475","MOVISTAR","2020-09-23","20:00",203940,31330,11989,512931,11955103
"3476","MOVISTAR","2020-09-24","21:00",195141,31953,11457,521041,11775556
"3477","MOVISTAR","2020-09-25","21:00",191667,31497,9183,512035,11688493
"3478","MOVISTAR","2020-09-26","21:00",184349,29208,8987,521694,11493215
"3479","MOVISTAR","2020-09-27","21:00",191078,33732,11363,545039,11672508
"3480","MOVISTAR","2020-09-28","20:00",198084,34028,9277,506317,11602396
"3481","MOVISTAR","2020-09-29","20:00",205412,35680,8488,498940,11854934
"3482","MOVISTAR","2020-09-30","20:00",203514,34461,8215,495802,11593553
"3483","MOVISTAR","2020-10-01","21:00",196363,31618,8737,501308,11589269
"3484","MOVISTAR","2020-10-02","21:00",195059,32197,7961,503749,11715756
"3485","MOVISTAR","2020-10-03","21:00",185640,29932,8171,526287,11564126
"3486","MOVISTAR","2020-10-04","21:00",189627,30161,8994,557758,11665578
"3487","MOVISTAR","2020-10-05","21:00",191579,31032,8093,512583,11417629
"3488","MOVISTAR","2020-10-06","21:00",197877,33068,7790,509740,11606226
"3489","MOVISTAR","2020-10-07","20:00",206805,31307,7776,518012,11624139
"3490","MOVISTAR","2020-10-08","21:00",193497,29892,7765,519700,11629012
"3491","MOVISTAR","2020-10-09","21:00",183841,26363,6999,480207,11179966
"3492","MOVISTAR","2020-10-10","21:00",186570,28142,8295,515488,11467219
"3493","MOVISTAR","2020-10-11","21:00",182989,25283,8031,529393,11264609
"3494","MOVISTAR","2020-10-12","21:00",206458,23950,9000,566035,11875948
"3495","MOVISTAR","2020-10-13","22:00",183388,24993,8694,471992,11954646
"3496","MOVISTAR","2020-10-14","20:00",221001,37700,8780,504042,12159208
"3497","MOVISTAR","2020-10-15","21:00",197914,33634,8052,513698,11965075
"3498","MOVISTAR","2020-10-16","21:00",193201,31100,7701,521291,11926920
"3499","MOVISTAR","2020-10-17","21:00",186672,30341,7807,534006,11799086
"3500","MOVISTAR","2020-10-18","21:00",204463,31128,8517,554650,11779043
"3501","MOVISTAR","2020-10-19","21:00",200998,32546,8735,533069,11820876
"3502","MOVISTAR","2020-10-20","21:00",201378,31189,8276,527999,11953276
"3503","MOVISTAR","2020-10-21","20:00",209206,32449,11635,521972,12261812
"3504","MOVISTAR","2020-10-22","21:00",200389,32347,9928,528839,12153514
"3505","MOVISTAR","2020-10-23","21:00",196051,31925,8046,524172,12160103
"3506","MOVISTAR","2020-10-24","21:00",188161,33269,8181,533914,11947394
"3507","MOVISTAR","2020-10-25","21:00",191688,30441,8567,550840,11718362
"3508","MOVISTAR","2020-10-26","21:00",199052,32040,8372,528151,11716309
"3509","MOVISTAR","2020-10-27","20:00",208115,29414,7796,524936,11956313
"3510","MOVISTAR","2020-10-28","20:00",219162,32070,7661,525996,12085040
"3511","MOVISTAR","2020-10-29","20:00",218947,30632,8861,510158,12047236
"3512","MOVISTAR","2020-10-30","21:00",203756,27661,7256,515041,11979775
"3513","MOVISTAR","2020-10-31","21:00",198541,27857,7955,538020,11805558
"3514","MOVISTAR","2020-11-01","21:00",207112,23942,8140,546551,11835728
"3515","MOVISTAR","2020-11-02","21:00",214132,27814,8459,566767,11825930
"3516","MOVISTAR","2020-11-03","21:00",217357,26661,8183,513702,11912658
"3517","MOVISTAR","2020-11-04","21:00",214731,29515,8135,526212,11951688
"3518","MOVISTAR","2020-11-05","20:00",221565,29521,10751,517262,12201241
"3519","MOVISTAR","2020-11-06","21:00",207022,26348,7622,525244,12037676
"3520","MOVISTAR","2020-11-07","21:00",202203,27327,7673,541125,11973641
"3521","MOVISTAR","2020-11-08","21:00",212304,26786,8407,568858,12174478
"3522","MOVISTAR","2020-11-09","21:00",223887,23681,7746,543712,12123681
"3523","MOVISTAR","2020-11-10","20:00",246201,26565,8755,529732,12526254
"3524","MOVISTAR","2020-11-11","21:00",225806,24848,8212,528198,12223794
"3525","MOVISTAR","2020-11-12","21:00",212928,27772,7875,525623,12332461
"3526","MOVISTAR","2020-11-13","21:00",210916,26935,7698,529805,12224362
"3527","MOVISTAR","2020-11-14","21:00",204748,24847,8161,551826,12275460
"3528","MOVISTAR","2020-11-15","21:00",203186,22720,8079,546241,11866932
"3529","MOVISTAR","2020-11-16","21:00",215444,24215,8321,563853,12061782
"3530","MOVISTAR","2020-11-17","21:00",221586,31836,8184,542544,12252055
"3531","MOVISTAR","2020-11-18","21:00",230930,33963,8270,542332,12547984
"3532","MOVISTAR","2020-11-19","21:00",228165,34182,8580,538299,12499975
"3533","MOVISTAR","2020-11-20","21:00",220830,31841,8716,524114,12359266
"3534","MOVISTAR","2020-11-21","21:00",226006,36091,8249,522498,12046237
"3535","MOVISTAR","2020-11-22","21:00",221326,37468,9374,561947,12318739
"3536","MOVISTAR","2020-11-23","21:00",220808,35937,8429,525940,12057294
"3537","MOVISTAR","2020-11-24","21:00",224112,32410,9899,515438,12108563
"3538","MOVISTAR","2020-11-25","21:00",224442,29329,8069,517946,11909052
"3539","MOVISTAR","2020-11-26","21:00",218578,33369,8069,501917,11854008
"3540","MOVISTAR","2020-11-27","21:00",206157,33137,8412,499069,11725033
"3541","MOVISTAR","2020-11-28","21:00",209914,35723,8365,508189,11616821
"3542","MOVISTAR","2020-11-29","21:00",226338,35661,7845,530431,11580383
"3543","MOVISTAR","2020-11-30","21:00",220120,31214,8188,504773,11520043
"3544","MOVISTAR","2020-12-01","21:00",236098,30632,9550,499570,11928458
"3545","MOVISTAR","2020-12-02","21:00",217806,33720,10159,504567,12070482
"3546","MOVISTAR","2020-12-03","21:00",206045,40469,9357,498060,11763091
"3547","MOVISTAR","2020-12-04","21:00",197837,39590,8745,489615,11596427
"3548","MOVISTAR","2020-12-05","21:00",187826,40207,8070,498707,11532941
"3549","MOVISTAR","2020-12-06","21:00",209569,44874,8330,526225,11717282
"3550","MOVISTAR","2020-12-07","14:00",184366,37448,8136,406409,10885862
"3551","MOVISTAR","2020-12-08","21:00",214938,38480,7899,583097,12316057
"3552","MOVISTAR","2020-12-09","21:00",229725,42924,9542,523772,12253779
"3553","MOVISTAR","2020-12-10","21:00",210946,41704,9089,531704,12292049
"3554","MOVISTAR","2020-12-11","21:00",201341,39696,9239,523539,12225379
"3555","MOVISTAR","2020-12-12","21:00",195031,39791,8845,541844,12128930
"3556","MOVISTAR","2020-12-13","21:00",235693,22809,9283,555702,12129277
"3557","MOVISTAR","2020-12-14","21:00",207100,41037,9222,534396,11968738
"3558","MOVISTAR","2020-12-15","21:00",216953,42444,13646,515841,12627300
"3559","MOVISTAR","2020-12-16","21:00",203002,41879,10618,517152,12260294
"3560","MOVISTAR","2020-12-17","21:00",197730,46359,11561,512781,12144746
"3561","MOVISTAR","2020-12-18","21:00",188793,43368,9625,495458,11933378
"3562","MOVISTAR","2020-12-19","21:00",182219,42316,9854,509192,11753086
"3563","MOVISTAR","2020-12-20","21:00",195388,42691,10114,546217,11951849
"3564","MOVISTAR","2020-12-21","21:00",189740,42717,10928,502362,11641900
"3565","MOVISTAR","2020-12-22","21:00",189280,45075,9962,490934,11541881
"3566","MOVISTAR","2020-12-23","21:00",175867,40180,9162,464435,11173624
"3567","MOVISTAR","2020-12-24","15:00",144207,35004,7491,382435,10240397
"3568","MOVISTAR","2020-12-25","21:00",187503,45719,10236,548604,11971896
